,auction_id,after_repair_value,auction_date,auction_status,baths,bedrooms,bid_count,cash_only,est_opening_bid,estimated_value,financing_available,home_square_footage,href,interior_access,lot_size,my_status,occupancy_status,online_event,propertyViews,property_address,property_city,property_county,property_id,property_occupancy_status,property_state_code,property_type,property_zip,saved_count,status_label,trustee_sale,venue_code,venue_id,venue_type,year_built
2736445,,381000,2019-10-03,Unknown,2.0,4.0,0.0,True,260000.0,381000.0,False,1752.0,/details/9544-enchantment-lane-stockton-ca-95209-2736445-e_13859,False,0.15,active,,0.0,42.0,9544 ENCHANTMENT LANE,Stockton,San Joaquin,2736445,Occupied,CA,SFR,95209.0,22.0,Active - Scheduled for Auction,True,ZV24516,385706.0,Live,1980.0
2718218,,290000,2019-10-21,Unknown,2.0,4.0,0.0,True,55000.0,290000.0,False,1773.0,/details/295-san-joaquin-drive-red-bluff-ca-96080-2718218-e_13911,False,0.24,active,,0.0,74.0,295 SAN JOAQUIN DRIVE,Red Bluff,Tehama,2718218,Occupied,CA,SFR,96080.0,63.0,Active - Scheduled for Auction,True,AB1502,403239.0,Live,1959.0
2732346,,404000,2019-12-12,Unknown,1.0,3.0,0.0,True,245000.0,404000.0,False,829.0,/details/327-w-whittier-ave-tracy-ca-95376-2732346-e_14067,False,0.22,active,,0.0,225.0,327 W WHITTIER AVE,Tracy,San Joaquin,2732346,Occupied,CA,SFR,95376.0,19.0,Active - Scheduled for Auction,True,AA1000,393174.0,Live,1948.0
2832559,,1342000,2019-10-30,Unknown,2.0,2.0,0.0,True,310000.0,1342000.0,False,1215.0,/details/445-oak-grove-ave-menlo-park-ca-94025-2832559-e_13755,False,0.01,active,,0.0,2.0,445 OAK GROVE AVE,MENLO PARK,San Mateo,2832559,Occupied,CA,Condo,94025.0,45.0,Active - Scheduled for Auction,True,TP7003,400826.0,Live,1975.0
2824500,,1032000,2019-10-30,Unknown,2.0,3.0,0.0,True,580000.0,1032000.0,False,1340.0,/details/89-muirwood-dr-daly-city-ca-94014-2824500-e_13755,False,0.07,active,,0.0,449.0,89 MUIRWOOD DR,Daly City,San Mateo,2824500,Occupied,CA,SFR,94014.0,34.0,Active - Scheduled for Auction,True,TP7001,400826.0,Live,1945.0
2821757,,1578000,2019-10-16,Unknown,1.0,2.0,0.0,True,285000.0,1578000.0,False,910.0,/details/1034-hall-street-san-carlos-ca-94070-2821757-e_13651,False,0.11,active,,0.0,2352.0,1034 HALL STREET,San Carlos,San Mateo,2821757,Occupied,CA,SFR,94070.0,62.0,Active - Scheduled for Auction,True,BE16002,388204.0,Live,1943.0
2792927,,608000,2019-10-08,Unknown,2.0,3.0,0.0,True,240000.0,608000.0,False,2008.0,/details/1070-south-san-mateo-street-redlands-ca-92373-2792927-e_13806,False,0.23,active,,0.0,367.0,1070 SOUTH SAN MATEO STREET,Redlands,San Bernardino,2792927,Occupied,CA,SFR,92373.0,39.0,Active - Scheduled for Auction,True,AG2527,386311.0,Live,1970.0
2765410,,1189000,2019-10-02,Unknown,2.0,3.0,0.0,True,360000.0,1189000.0,False,1450.0,/details/659-claridge-drive-pacifica-ca-94044-2765410-e_13859,False,0.11,active,,0.0,493.0,659 CLARIDGE DRIVE,Pacifica,San Mateo,2765410,Occupied,CA,SFR,94044.0,111.0,Active - Scheduled for Auction,True,AG4005,398088.0,Live,1954.0
2735027,,1521000,2019-10-02,Unknown,2.0,3.0,0.0,True,45000.0,1521000.0,False,1180.0,/details/2121-jefferson-ave-redwood-city-ca-94061-2735027-e_13859,False,0.15,active,,0.0,2396.0,2121 JEFFERSON AVE,Redwood City,San Mateo,2735027,Occupied,CA,SFR,94062.0,513.0,Active - Scheduled for Auction,True,AG4002,398088.0,Live,1931.0
2734901,,1031000,2019-10-02,Unknown,2.0,3.0,0.0,True,165000.0,1031000.0,False,1160.0,/details/30-rockridge-avenue-daly-city-ca-94015-2734901-e_13859,False,0.08,active,,0.0,620.0,30 ROCKRIDGE AVENUE,Daly City,San Mateo,2734901,Occupied,CA,SFR,94015.0,224.0,Active - Postponed to,True,AG4006,398088.0,Live,1959.0
1278425,,1145000,2019-09-18,Gone,1.0,2.0,0.0,True,295000.0,1145000.0,False,1080.0,/details/140-carmel-avenue-pacifica-ca-94044-1278425-e_13755,False,0.08,active,,0.0,2398.0,140 CARMEL AVENUE,Pacifica,San Mateo,1278425,Occupied,CA,SFR,94044.0,160.0,Active - Postponed to,True,AG2500,385097.0,Live,1925.0
2705831,,996000,2019-10-30,Unknown,1.0,2.0,0.0,True,570000.0,996000.0,False,1040.0,/details/40-acton-st-daly-city-ca-94014-2705831-e_13755,False,0.07,active,,0.0,0.0,40 ACTON ST,Daly City,San Mateo,2705831,Occupied,CA,SFR,94014.0,103.0,Active - Scheduled for Auction,True,TP7002,400826.0,Live,1927.0
1409629,,2477000,2019-10-16,Unknown,2.0,3.0,0.0,True,1250000.0,2477000.0,False,1690.0,/details/2644-trousdale-drive-burlingame-ca-94010-1409629-e_13651,False,0.42,active,,0.0,1729.0,2644 TROUSDALE DRIVE,Burlingame,San Mateo,1409629,Occupied,CA,SFR,94010.0,159.0,Active - Scheduled for Auction,True,BE16001,388204.0,Live,1958.0
1425748,,1155000,2019-11-13,Unknown,1.0,3.0,0.0,True,690000.0,1155000.0,False,1000.0,/details/1303-cobb-street-san-mateo-ca-94401-1425748-e_13859,False,0.12,active,,0.0,460.0,1303 COBB STREET,San Mateo,San Mateo,1425748,Occupied,CA,SFR,94401.0,143.0,Active - Scheduled for Auction,True,YZ4000,402341.0,Live,1953.0
2677113,,927000,2019-10-02,Unknown,1.5,3.0,0.0,True,145000.0,927000.0,False,1350.0,/details/73-teresa-street-daly-city-ca-94014-2677113-e_13755,False,0.05,active,,0.0,718.0,73 TERESA STREET,Daly City,San Mateo,2677113,,CA,SFR,94014.0,86.0,Active - Scheduled for Auction,True,AG4004,398088.0,Live,1955.0
1408271,,Not Available,2019-10-02,Unknown,4.0,4.0,0.0,True,1950000.0,,False,2450.0,/details/445-mirada-rd-half-moon-bay-ca-94019-1408271-e_13755,False,0.45,active,,0.0,2207.0,445 MIRADA RD,Half Moon Bay,San Mateo,1408271,Occupied,CA,SFR,94019.0,283.0,Active - Scheduled for Auction,True,AG4000,398088.0,Live,2000.0
2839660,,499000,2019-10-02,Unknown,1.5,3.0,0.0,True,205000.0,499000.0,False,1160.0,/details/452-madison-court-gilroy-ca-95020-2839660-e_13859,False,0.01,active,,0.0,73.0,452 MADISON COURT,Gilroy,Santa Clara,2839660,Occupied,CA,Condo,95020.0,3.0,Active - Scheduled for Auction,True,AH4509,398089.0,Live,1988.0
2832349,,1578000,2019-10-02,Unknown,3.5,4.0,0.0,True,510000.0,1578000.0,False,3524.0,/details/15855-jackson-oaks-dr-morgan-hill-ca-95037-2832349-e_13755,False,0.34,active,,0.0,311.0,15855 JACKSON OAKS DR,Morgan Hill,Santa Clara,2832349,Occupied,CA,SFR,95037.0,9.0,Active - Postponed to,True,AH4501,398089.0,Live,1974.0
2833048,,838000,2019-10-02,Unknown,2.0,2.0,0.0,True,355000.0,838000.0,False,1055.0,/details/516-n-4th-street-san-jose-ca-95112-2833048-e_13963,False,0.01,active,,0.0,315.0,516 N 4TH STREET,San Jose,Santa Clara,2833048,Occupied,CA,Condo,95112.0,11.0,Active - Scheduled for Auction,True,AH4503,398089.0,Live,1983.0
2836959,,1505000,2019-09-18,Gone,2.5,4.0,0.0,True,1100000.0,1505000.0,False,2124.0,/details/3652-slopeview-dr-san-jose-ca-95148-2836959-e_14067,False,0.18,active,,0.0,310.0,3652 SLOPEVIEW DR,San Jose,Santa Clara,2836959,Occupied,CA,SFR,95148.0,14.0,Active - Postponed to,True,ZX25514,389264.0,Live,1977.0
2823038,,1370000,2019-10-30,Unknown,1.0,2.0,0.0,True,245000.0,1370000.0,False,1300.0,/details/1573-hill-ave-san-jose-ca-95125-2823038-e_13755,False,0.14,active,,0.0,771.0,1573 HILL AVE,San Jose,Santa Clara,2823038,,CA,SFR,95125.0,58.0,Active - Scheduled for Auction,True,BH4503,392518.0,Live,1930.0
2819979,,1620000,2019-10-16,Unknown,3.0,4.0,0.0,True,950000.0,1620000.0,False,3969.0,/details/2220-rolling-hills-drive-morgan-hill-ca-95037-2819979-e_13963,False,1.12,active,,0.0,461.0,2220 ROLLING HILLS DRIVE,Morgan Hill,Santa Clara,2819979,Occupied,CA,SFR,95037.0,32.0,Active - Scheduled for Auction,True,BG17006,393153.0,Live,1980.0
2815875,,834000,2019-10-02,Unknown,2.0,3.0,0.0,True,220000.0,834000.0,False,1924.0,/details/8417-wayland-lane-gilroy-ca-95020-2815875-e_13859,False,0.16,active,,0.0,255.0,8417 WAYLAND LANE,Gilroy,Santa Clara,2815875,Occupied,CA,SFR,95020.0,24.0,Active - Scheduled for Auction,True,AH4507,398089.0,Live,1958.0
2818548,,1319000,2019-12-23,Unknown,2.0,4.0,0.0,True,650000.0,1319000.0,False,1778.0,/details/3166-isadora-drive-san-jose-ca-95132-2818548-e_14171,False,0.14,active,,0.0,130.0,3166 ISADORA DRIVE,San Jose,Santa Clara,2818548,,CA,SFR,95132.0,31.0,Active - Scheduled for Auction,True,ZY26000,405076.0,Live,1971.0
2806635,,1170000,2019-10-16,Unknown,2.0,2.0,0.0,True,135000.0,1170000.0,False,1793.0,/details/5315-silver-garden-way-san-jose-ca-95138-2806635-e_13963,False,0.01,active,,0.0,1096.0,5315 SILVER GARDEN WAY,San Jose,Santa Clara,2806635,,CA,Condo,95138.0,81.0,Active - Scheduled for Auction,True,BG17004,393153.0,Live,1995.0
2809494,,638000,2019-10-30,Unknown,2.0,2.0,0.0,True,170000.0,638000.0,False,850.0,/details/6909-rodling-drive-g-san-jose-ca-95138-2809494-e_13755,False,0.01,active,,0.0,2554.0,"6909 RODLING DRIVE, #G",San Jose,Santa Clara,2809494,Occupied,CA,Condo,95138.0,67.0,Active - Scheduled for Auction,True,BH4501,392518.0,Live,1992.0
2786799,,1308000,2019-10-30,Unknown,2.0,3.0,0.0,True,620000.0,1308000.0,False,1577.0,/details/1719-old-piedmont-road-san-jose-ca-95132-2786799-e_13755,False,0.14,active,,0.0,132.0,1719 OLD PIEDMONT ROAD,San Jose,Santa Clara,2786799,Occupied,CA,SFR,95132.0,43.0,Active - Scheduled for Auction,True,BH4505,392518.0,Live,1975.0
2786493,,1056000,2019-10-02,Unknown,2.0,3.0,0.0,True,85000.0,1056000.0,False,1436.0,/details/433-arleta-ave-san-jose-ca-95128-2786493-e_13859,False,0.09,active,,0.0,2943.0,433 ARLETA AVE,San Jose,Santa Clara,2786493,Occupied,CA,SFR,95128.0,198.0,Active - Scheduled for Auction,True,AH4502,398089.0,Live,2013.0
2769889,,1619000,2019-10-02,Unknown,2.0,4.0,0.0,True,40000.0,1619000.0,False,1715.0,/details/2552-amethyst-dr-santa-clara-ca-95051-2769889-e_13859,False,0.13,active,,0.0,6511.0,2552 AMETHYST DR,Santa Clara,Santa Clara,2769889,Occupied,CA,SFR,95051.0,216.0,Active - Scheduled for Auction,True,AH4504,398089.0,Live,1955.0
2764336,,1298000,2019-10-02,Unknown,2.0,4.0,0.0,True,830000.0,1298000.0,False,2098.0,/details/3130-godfrey-avenue-gilroy-ca-95020-2764336-e_13755,False,2.49,active,,0.0,116.0,3130 GODFREY AVENUE,Gilroy,Santa Clara,2764336,Occupied,CA,SFR,95020.0,17.0,Active - Scheduled for Auction,True,AH4500,398089.0,Live,1974.0
2756210,,1418000,2019-10-16,Unknown,2.5,3.0,0.0,True,840000.0,1418000.0,False,1929.0,/details/2081-mckenzie-place-san-jose-ca-95131-2756210-e_13651,False,0.08,active,,0.0,1524.0,2081 MCKENZIE PLACE,San Jose,Santa Clara,2756210,Occupied,CA,SFR,95131.0,61.0,Active - Scheduled for Auction,True,BG17000,393153.0,Live,2004.0
1399225,,673000,2019-11-13,Unknown,2.0,4.0,0.0,True,570000.0,673000.0,False,1220.0,/details/818-sylvandale-ave-san-jose-ca-95111-1399225-e_13859,False,0.14,active,,0.0,422.0,818 SYLVANDALE AVE,San Jose,Santa Clara,1399225,Occupied,CA,SFR,95111.0,52.0,Active - Scheduled for Auction,True,TG1502,395711.0,Live,1975.0
2702801,,1122000,2019-09-18,Gone,2.0,4.0,0.0,True,400000.0,1122000.0,False,2008.0,/details/5893-embee-drive-san-jose-ca-95123-2702801-e_13755,False,0.16,active,,0.0,1566.0,5893 EMBEE DRIVE,San Jose,Santa Clara,2702801,Occupied,CA,SFR,95123.0,158.0,Active - Postponed to,True,ZX25506,389264.0,Live,1967.0
2686529,,793000,2019-10-16,Unknown,2.0,3.0,0.0,True,500000.0,793000.0,False,1858.0,/details/15280-venetian-way-morgan-hill-ca-95037-2686529-e_13963,False,0.01,active,,0.0,361.0,15280 VENETIAN WAY,Morgan Hill,Santa Clara,2686529,Occupied,CA,Condo,95037.0,64.0,Active - Scheduled for Auction,True,BG17003,393153.0,Live,1980.0
2654221,,1253000,2019-10-30,Unknown,2.0,3.0,0.0,True,700000.0,1253000.0,False,1108.0,/details/1133-prescott-avenue-sunnyvale-ca-94089-2654221-e_13755,False,0.14,active,,0.0,319.0,1133 PRESCOTT AVENUE,Sunnyvale,Santa Clara,2654221,Occupied,CA,SFR,94089.0,121.0,Active - Scheduled for Auction,True,BH4506,392518.0,Live,1958.0
2436179,,866000,2019-10-30,Unknown,2.0,4.0,0.0,True,330000.0,866000.0,False,2014.0,/details/7170-harvard-place-gilroy-ca-95020-2436179-e_13755,False,0.16,active,,0.0,201.0,7170 HARVARD PLACE,Gilroy,Santa Clara,2436179,Occupied,CA,SFR,95020.0,64.0,Active - Scheduled for Auction,True,BH4504,392518.0,Live,1977.0
2430750,,789000,2019-10-30,Unknown,3.0,4.0,0.0,True,335000.0,789000.0,False,2056.0,/details/821-5th-street-gilroy-ca-95020-2430750-e_14067,False,0.17,active,,0.0,222.0,821 5TH STREET,Gilroy,Santa Clara,2430750,Occupied,CA,SFR,95020.0,177.0,Active - Scheduled for Auction,True,BH4502,392518.0,Live,1951.0
2202249,,Not Available,2019-10-02,Unknown,2.5,4.0,0.0,True,45000.0,,False,1742.0,/details/2952-trinity-river-court-san-jose-ca-95111-2202249-e_13963,False,0.16,active,,0.0,249.0,2952 TRINITY RIVER COURT,San Jose,Santa Clara,2202249,Occupied,CA,SFR,95111.0,14.0,Active - Scheduled for Auction,True,AH4505,398089.0,Live,1975.0
1434307,,1539000,2019-12-11,Unknown,2.5,5.0,0.0,True,900000.0,1539000.0,False,2654.0,/details/831-brevins-loop-san-jose-ca-95125-1434307-e_14067,False,0.08,active,,0.0,462.0,831 BREVINS LOOP,San Jose,Santa Clara,1434307,Occupied,CA,SFR,95125.0,277.0,Active - Scheduled for Auction,True,ZJ1500,402497.0,Live,1999.0
1927922,,Not Available,2019-10-02,Unknown,,,0.0,True,790000.0,,False,,/details/1565-e-middle-ave-san-martin-ca-95046-1927922-e_13859,False,9.74,active,,0.0,378.0,1565 E MIDDLE AVE,San Martin,Santa Clara,1927922,Occupied,CA,Mixed Use,95046.0,44.0,Active - Scheduled for Auction,True,AH4508,398089.0,Live,
2758482,,945000,2019-10-14,Sold,,,9.0,,,,,,/details/302-east-beach-street-watsonville-ca-95076-2758482-o_1261l,,,auctioned,Occupied,True,555.0,302 EAST BEACH STREET,WATSONVILLE,Santa Cruz,2758482,,,SFR,95076,,Pending,,GT78333,404572.0,,1908
2831188,,872000,2019-10-23,Unknown,4.0,5.0,0.0,True,285000.0,872000.0,False,3477.0,/details/1424-couples-circle-fairfield-ca-94533-2831188-e_14015,False,0.21,active,,0.0,122.0,1424 COUPLES CIRCLE,Fairfield,Solano,2831188,Occupied,CA,SFR,94533.0,17.0,Active - Scheduled for Auction,True,ZW14509,398204.0,Live,2013.0
2824493,,412000,2019-11-06,Unknown,2.0,3.0,0.0,True,288566.11,412000.0,False,1156.0,/details/2131-falcon-drive-fairfield-ca-94533-2824493-e_13807,False,0.13,active,,0.0,9.0,2131 FALCON DRIVE,Fairfield,Solano,2824493,Occupied,CA,SFR,94533.0,5.0,Active - Scheduled for Auction,True,CZ5004,398590.0,Live,1969.0
2821924,,575000,2019-10-09,Unknown,2.0,2.0,0.0,True,265000.0,575000.0,False,1090.0,/details/446-greenbrier-court-benicia-ca-94510-2821924-e_14119,False,0.13,active,,0.0,474.0,446 GREENBRIER COURT,Benicia,Solano,2821924,,CA,SFR,94510.0,16.0,Active - Scheduled for Auction,True,AA1006,384416.0,Live,1982.0
2823463,,489000,2019-10-09,Unknown,2.0,4.0,0.0,True,190000.0,489000.0,False,1480.0,/details/237-curtis-drive-vallejo-ca-94591-2823463-e_14015,False,0.24,active,,0.0,434.0,237 CURTIS DRIVE,Vallejo,Solano,2823463,Occupied,CA,SFR,94591.0,20.0,Active - Scheduled for Auction,True,AA1007,384416.0,Live,1978.0
2820932,,575000,2019-11-06,Unknown,1.0,3.0,0.0,True,65000.0,575000.0,False,1170.0,/details/1516-louisiana-street-a-vallejo-ca-94590-2820932-e_13807,False,0.14,active,,0.0,158.0,1516 LOUISIANA STREET A,Vallejo,Solano,2820932,Occupied,CA,Multi-Family,94590.0,31.0,Active - Scheduled for Auction,True,CZ5001,398590.0,Live,1932.0
2814769,,543000,2019-10-09,Unknown,3.0,4.0,0.0,True,335000.0,543000.0,False,1950.0,/details/1105-willow-lane-fairfield-ca-94533-2814769-e_13807,False,0.16,active,,0.0,517.0,1105 WILLOW LANE,Fairfield,Solano,2814769,Occupied,CA,SFR,94533.0,17.0,Active - Scheduled for Auction,True,AA1005,384416.0,Live,1988.0
2815907,,469000,2019-10-09,Unknown,2.0,4.0,0.0,True,345000.0,469000.0,False,1844.0,/details/105-hugh-st-vallejo-ca-94591-2815907-e_13807,False,0.44,active,,0.0,56.0,105 HUGH ST,Vallejo,Solano,2815907,Occupied,CA,SFR,94591.0,24.0,Active - Scheduled for Auction,True,AA1015,384416.0,Live,1994.0
2814498,,628000,2019-09-17,Unknown,3.5,5.0,0.0,True,,628000.0,False,2155.0,/details/103-michael-ct-vallejo-ca-94591-2814498-e_13703a,False,0.17,active,,0.0,495.0,103 MICHAEL CT,Vallejo,Solano,2814498,Occupied,CA,SFR,94591.0,14.0,Active - Postponed to,True,AJ5500,400229.0,Live,1980.0
2807879,,459000,2019-10-23,Unknown,2.0,4.0,0.0,True,315000.0,459000.0,False,1618.0,/details/1355-macdonald-court-dixon-ca-95620-2807879-e_13703,False,0.2,active,,0.0,18.0,1355 MACDONALD COURT,Dixon,Solano,2807879,Occupied,CA,SFR,95620.0,14.0,Active - Scheduled for Auction,True,ZW14508,398204.0,Live,1978.0
2810100,,570000,2019-12-18,Unknown,2.0,4.0,0.0,True,285000.0,570000.0,False,1835.0,/details/5089-lynnbrook-dr-fairfield-ca-94534-2810100-e_14119,False,0.14,active,,0.0,35.0,5089 LYNNBROOK DR,Fairfield,Solano,2810100,Occupied,CA,SFR,94534.0,19.0,Active - Scheduled for Auction,True,ZO21000,406067.0,Live,1989.0
2807545,,478000,2019-10-15,Unknown,2.0,3.0,0.0,True,,478000.0,False,1434.0,/details/1714-ventura-way-suisun-city-ca-94585-2807545-e_13859a,False,0.16,active,,0.0,246.0,1714 VENTURA WAY,Suisun City,Solano,2807545,Occupied,CA,SFR,94585.0,19.0,Active - Scheduled for Auction,True,AA1000,393289.0,Live,1988.0
2799445,,529000,2019-09-19,Unknown,2.0,3.0,0.0,True,,529000.0,False,1502.0,/details/4776-brookside-cir-fairfield-ca-94534-2799445-e_13703a,False,0.17,active,,0.0,333.0,4776 BROOKSIDE CIR,Fairfield,Solano,2799445,Occupied,CA,SFR,94534.0,19.0,Active - Postponed to,True,ZW3000,398011.0,Live,1992.0
2798012,,573000,2019-11-06,Unknown,2.0,4.0,0.0,True,175000.0,573000.0,False,1813.0,/details/1237-del-mar-avenue-vallejo-ca-94589-2798012-e_13807,False,0.23,active,,0.0,0.0,1237 DEL MAR AVENUE,Vallejo,Solano,2798012,Occupied,CA,SFR,94589.0,54.0,Active - Scheduled for Auction,True,CZ5005,398590.0,Live,1963.0
2797488,,Not Available,2019-10-09,Unknown,2.0,3.0,0.0,True,85000.0,,False,1514.0,/details/419-bell-avenue-fairfield-ca-94533-2797488-e_13911,False,0.14,active,,0.0,1272.0,419 BELL AVENUE,Fairfield,Solano,2797488,Occupied,CA,SFR,94533.0,28.0,Active - Scheduled for Auction,True,AA1000,384416.0,Live,1950.0
2797489,,605000,2019-11-20,Unknown,2.5,4.0,0.0,True,280000.0,605000.0,False,2230.0,/details/151-shady-lane-vallejo-ca-94591-2797489-e_13911,False,0.13,active,,0.0,7.0,151 SHADY LANE,Vallejo,Solano,2797489,Occupied,CA,SFR,94591.0,32.0,Active - Scheduled for Auction,True,AB1503,398275.0,Live,1981.0
2798320,,504000,2019-10-09,Unknown,2.5,3.0,0.0,True,305000.0,504000.0,False,2302.0,/details/307-branchwood-drive-rio-vista-ca-94571-2798320-e_14015,False,0.15,active,,0.0,153.0,307 BRANCHWOOD DRIVE,Rio Vista,Solano,2798320,Occupied,CA,SFR,94571.0,11.0,Active - Scheduled for Auction,True,AA1004,384416.0,Live,2005.0
2791096,,526000,2019-09-24,Unknown,2.0,4.0,0.0,True,,526000.0,False,2070.0,/details/155-westport-ln-vallejo-ca-94591-2791096-e_13755a,False,0.16,active,,0.0,323.0,155 WESTPORT LN,Vallejo,Solano,2791096,Occupied,CA,SFR,94591.0,28.0,Active - Postponed to,True,ZV24500,392570.0,Live,1989.0
2787083,,731000,2019-11-20,Unknown,3.0,3.0,0.0,True,230000.0,731000.0,False,2310.0,/details/1022-york-street-vallejo-ca-94590-2787083-e_14327,False,0.15,active,,0.0,807.0,1022 YORK STREET,Vallejo,Solano,2787083,Occupied,CA,SFR,94590.0,49.0,Active - Scheduled for Auction,True,AB1501,398275.0,Live,1895.0
2782071,,547000,2019-10-09,Unknown,3.0,3.0,0.0,True,315000.0,547000.0,False,2169.0,/details/1380-cornell-dr-dixon-ca-95620-2782071-e_14327,False,0.08,active,,0.0,378.0,1380 CORNELL DR,Dixon,Solano,2782071,Occupied,CA,SFR,95620.0,20.0,Active - Scheduled for Auction,True,AA1001,384416.0,Live,2015.0
2765505,,Not Available,2019-10-08,Unknown,2.0,3.0,0.0,True,65000.0,,False,1344.0,/details/6336-solano-road-phelan-ca-92371-2765505-e_14014,False,4.13,active,,0.0,70.0,6336 SOLANO ROAD,Phelan,San Bernardino,2765505,Occupied,CA,Mobile Home,92371.0,24.0,Active - Scheduled for Auction,True,AG2512,386311.0,Live,1987.0
2760296,,515000,2019-11-06,Unknown,2.0,4.0,0.0,True,280000.0,515000.0,False,1562.0,/details/630-silvertop-way-vacaville-ca-95687-2760296-e_13807,False,0.19,active,,0.0,157.0,630 SILVERTOP WAY,Vacaville,Solano,2760296,Occupied,CA,SFR,95687.0,23.0,Active - Scheduled for Auction,True,CZ5003,398590.0,Live,1989.0
2752133,,497000,2019-10-09,Unknown,2.0,4.0,0.0,True,250000.0,497000.0,False,1618.0,/details/1350-fairbanks-ct-dixon-ca-95620-2752133-e_13807,False,0.22,active,,0.0,18.0,1350 FAIRBANKS CT,Dixon,Solano,2752133,Occupied,CA,SFR,95620.0,43.0,Active - Scheduled for Auction,True,AA1013,384416.0,Live,1989.0
2748972,,544000,2019-11-20,Unknown,2.5,4.0,0.0,True,255000.0,544000.0,False,2194.0,/details/422-blakemore-ct-fairfield-ca-94533-2748972-e_14223,False,0.14,active,,0.0,180.0,422 BLAKEMORE CT,Fairfield,Solano,2748972,Occupied,CA,SFR,94533.0,33.0,Active - Scheduled for Auction,True,AB1500,398275.0,Live,1975.0
2748860,,498000,2019-10-09,Unknown,2.0,3.0,0.0,True,310000.0,498000.0,False,1305.0,/details/4913-ridgecrest-court-fairfield-ca-94534-2748860-e_14015,False,0.14,active,,0.0,90.0,4913 RIDGECREST COURT,Fairfield,Solano,2748860,Occupied,CA,SFR,94534.0,32.0,Active - Scheduled for Auction,True,AA1009,384416.0,Live,1988.0
2752651,,540000,2019-11-08,Unknown,3.0,4.0,0.0,True,,540000.0,False,1815.0,/details/600-ferguson-ct-dixon-ca-95620-2752651-e_13807a,False,0.18,active,,0.0,485.0,600 FERGUSON CT,Dixon,Solano,2752651,Occupied,CA,SFR,95620.0,33.0,Active - Scheduled for Auction,True,AA1000,395630.0,Live,1999.0
2746185,,238000,2019-10-09,Gone,1.5,2.0,0.0,True,120000.0,238000.0,False,966.0,/details/1910-aletha-ln-4-vacaville-ca-95687-2746185-e_13599,False,0.01,active,,0.0,379.0,1910 ALETHA LN #4,Vacaville,Solano,2746185,Occupied,CA,Condo,95687.0,46.0,Completed - Reverted to Beneficiary,True,AA1003,384416.0,Live,1981.0
2732757,,555000,2019-09-25,Unknown,3.0,3.0,0.0,True,310000.0,555000.0,False,2169.0,/details/1290-cornell-drive-dixon-ca-95620-2732757-e_13807,False,0.07,active,,0.0,111.0,1290 CORNELL DRIVE,Dixon,Solano,2732757,Occupied,CA,SFR,95620.0,15.0,Active - Scheduled for Auction,True,ZX20512,383724.0,Live,2015.0
2729308,,520000,2019-10-23,Unknown,2.0,4.0,0.0,True,115000.0,520000.0,False,1822.0,/details/130-spinnaker-court-vacaville-ca-95687-2729308-e_13703,False,0.24,active,,0.0,121.0,130 SPINNAKER COURT,Vacaville,Solano,2729308,Occupied,CA,SFR,95687.0,69.0,Active - Scheduled for Auction,True,ZW14506,398204.0,Live,1988.0
2719856,,437000,2019-12-04,Unknown,2.0,3.0,0.0,True,290000.0,437000.0,False,1300.0,/details/2006-robin-drive-fairfield-ca-94533-2719856-e_14015,False,0.14,active,,0.0,30.0,2006 ROBIN DRIVE,Fairfield,Solano,2719856,Occupied,CA,SFR,94533.0,35.0,Active - Scheduled for Auction,True,ZK19000,411051.0,Live,1964.0
2719864,,451000,2019-11-06,Unknown,2.0,3.0,0.0,True,180000.0,451000.0,False,1480.0,/details/605-seagull-drive-suisun-city-ca-94585-2719864-e_13807,False,0.15,active,,0.0,183.0,605 SEAGULL DRIVE,Suisun City,Solano,2719864,Occupied,CA,SFR,94585.0,59.0,Active - Scheduled for Auction,True,CZ5000,398590.0,Live,1977.0
2700099,,511000,2019-10-23,Unknown,2.0,2.0,0.0,True,265000.0,511000.0,False,1513.0,/details/1138-waltz-court-vallejo-ca-94591-2700099-e_13703,False,0.01,active,,0.0,205.0,1138 WALTZ COURT,Vallejo,Solano,2700099,Occupied,CA,Condo,94591.0,57.0,Active - Scheduled for Auction,True,ZW14502,398204.0,Live,2007.0
2695422,,481000,2019-10-23,Unknown,2.0,4.0,0.0,True,220000.0,481000.0,False,1782.0,/details/707-daniels-avenue-vallejo-ca-94590-2695422-e_13703,False,0.01,active,,0.0,83.0,707 DANIELS AVENUE,Vallejo,Solano,2695422,Occupied,CA,Condo,94590.0,64.0,Active - Scheduled for Auction,True,ZW14504,398204.0,Live,2003.0
2680863,,434000,2019-10-23,Unknown,2.0,3.0,0.0,True,185000.0,434000.0,False,1144.0,/details/158-n-west-st-vacaville-ca-95688-2680863-e_13703,False,0.12,active,,0.0,404.0,158 N WEST ST,Vacaville,Solano,2680863,Occupied,CA,SFR,95688.0,68.0,Active - Scheduled for Auction,True,ZW14501,398204.0,Live,1961.0
2675037,,606000,2019-10-23,Unknown,3.0,5.0,0.0,True,205000.0,606000.0,False,2556.0,/details/2949-shoreline-circle-fairfield-ca-94533-2675037-e_13703,False,0.11,active,,0.0,520.0,2949 SHORELINE CIRCLE,Fairfield,Solano,2675037,Occupied,CA,SFR,94533.0,117.0,Active - Scheduled for Auction,True,ZW14500,398204.0,Live,2002.0
